name,nickname,country_code,age,height,average,global_position,value,wage,best_foot,weak_foot_5stars,heading,jump,long_pass,short_pass,dribbling,acceleration,speed,shot_power,long_shot,stamina,defense,interception,team_id_fk,game
Mattia Zennaro,M. Zennaro,it,17,180,55,Centrocampista,160000.0,500,Diestro,3,49,57,60,62,52,61,60,55,40,56,126,46,474,fifa19
Isaac Angking,I. Angking,us,18,178,55,Centrocampista,150000.0,500,Diestro,4,62,73,57,58,62,69,67,59,50,53,147,52,278,fifa19
Claudio Navarrete,C. Navarrete,cl,19,176,55,Defensa,100000.0,500,Diestro,2,56,68,54,58,48,62,57,32,25,61,160,51,517,fifa19
Vishal Kaith,V. Kaith,in,21,188,55,Portero,0,0,Diestro,2,13,47,16,16,11,29,32,24,9,16,31,10,,fifa19
Sebastian Strózik,S. Strózik,pl,19,192,55,Centrocampista,130000.0,1000.0,Diestro,3,53,62,31,51,54,74,70,60,47,55,71,18,503,fifa19
Hiroya Matsumoto,H. Matsumoto,jp,17,180,55,Centrocampista,160000.0,1000.0,Diestro,2,54,60,49,60,56,60,59,55,49,61,142,53,459,fifa19
Aksel Aktas,A. Aktas,tr,18,177,55,Centrocampista,160000.0,2000.0,Diestro,3,46,56,59,64,50,55,69,53,36,53,133,30,161,fifa19
Cristian López,C. López,co,23,195,55,Portero,90000.0,500,Diestro,3,16,57,18,29,12,46,42,19,12,33,41,16,636,fifa19
Joon Hee Lee,Lee Joon Hee,kr,24,192,55,Portero,70000.0,1000.0,Diestro,3,19,56,23,26,12,46,45,19,17,18,46,23,271,fifa19
Ash Kigbu,A. Kigbu,gb-eng,19,181,55,Defensa,130000.0,1000.0,Zurdo,3,45,70,31,48,35,52,52,31,19,62,162,53,494,fifa19
Shane Tracy,S. Tracy,ie,29,178,55,Defensa,60000.0,500,Zurdo,3,40,51,52,55,51,53,45,56,54,52,164,52,649,fifa19
Carlos Sepúlveda,C. Sepúlveda,co,21,170,55,Centrocampista,130000.0,500,Diestro,2,39,50,48,58,49,60,60,40,36,71,144,58,490,fifa19
Ben House,B. House,gb-sct,18,183,55,Delantero,170000.0,2000.0,Diestro,3,56,71,38,51,51,55,52,52,54,50,50,18,628,fifa19
Le Liu,Liu Le,cn,29,184,55,Defensa,60000.0,2000.0,Zurdo,2,38,64,22,34,46,71,72,29,22,67,177,46,229,fifa19
Ryan Clampin,R. Clampin,gb-eng,19,180,55,Defensa,150000.0,1000.0,Zurdo,3,37,57,42,48,56,78,82,49,33,71,154,44,619,fifa19
Ken Nkuba Tshiend,K. Tshiend,be,16,180,55,Delantero,160000.0,1000.0,Diestro,3,28,75,43,46,70,78,73,38,41,35,58,26,349,fifa19
Edvard Sandvik Tagseth,E. Tagseth,no,17,171,55,Centrocampista,160000.0,1000.0,Zurdo,3,41,51,60,62,54,69,66,58,42,56,132,24,232,fifa19
Samuel Brolin,S. Brolin,se,17,202,55,Portero,130000.0,500,Diestro,1,23,50,13,19,9,20,31,22,11,25,30,18,316,fifa19
Rakan Al Najjar,R. Al Najjar,sa,23,189,55,Portero,80000.0,3000.0,Diestro,3,22,55,27,38,19,26,38,29,18,30,61,22,174,fifa19
Dominik Lasik,D. Lasik,pl,21,187,55,Delantero,110000.0,1000.0,Diestro,2,59,68,27,39,49,61,62,51,45,57,84,24,422,fifa19
Abdulbasit Sulaiman,A. Sulaiman,ng,21,186,55,Portero,100000.0,2000.0,Diestro,3,13,47,18,25,13,30,29,20,9,20,32,12,407,fifa19
Matias Leiva,M. Leiva,cl,18,171,55,Delantero,140000.0,500,Diestro,3,50,65,34,41,55,67,69,48,49,50,43,12,347,fifa19
Amar Hodžić,A. Hodžić,at,18,186,55,Delantero,140000.0,2000.0,Diestro,3,61,68,28,41,47,65,62,54,51,38,46,13,494,fifa19
Sadou Diallo,S. Diallo,gb-eng,19,180,55,Centrocampista,170000.0,4000.0,Diestro,3,43,61,58,63,56,64,63,65,46,64,168,40,49,fifa19
Leon Davies,L. Davies,gb-eng,18,180,55,Defensa,110000.0,1000.0,Diestro,3,42,67,42,48,54,81,76,27,23,69,144,55,629,fifa19
Jack Earing,J. Earing,gb-eng,19,182,55,Centrocampista,170000.0,1000.0,Diestro,3,44,58,61,66,53,65,67,55,38,42,128,23,493,fifa19
Macauley Southam,M. Southam,gb-wls,22,175,55,Defensa,90000.0,2000.0,Diestro,3,44,59,53,56,51,68,69,53,38,49,165,49,585,fifa19
Olaf Nowak,O. Nowak,pl,20,180,55,Delantero,130000.0,1000.0,Diestro,3,55,68,29,44,48,54,56,51,47,53,54,10,601,fifa19
Jhoel Martinez,J. Martinez,cl,19,173,55,Delantero,120000.0,500,Diestro,3,30,53,57,58,55,65,66,57,51,62,67,19,517,fifa19
Bradley Wade,B. Wade,gb-eng,17,178,55,Portero,130000.0,500,Diestro,2,11,59,35,31,13,33,29,23,9,16,36,10,600,fifa19
Liam Gibson,L. Gibson,gb-eng,21,185,55,Defensa,120000.0,1000.0,Zurdo,3,44,61,32,35,52,70,68,43,30,54,160,53,577,fifa19
Hamad Hawsawi,H. Hawsawi,sa,21,175,55,Portero,110000.0,2000.0,Diestro,3,14,60,24,16,12,37,38,19,5,34,33,7,436,fifa19
Juan Pablo Montoya,J. Montoya,co,19,186,55,Portero,140000.0,500,Diestro,1,11,49,27,15,5,25,29,20,8,29,33,7,636,fifa19
Juan Sebastián López,J. López,co,19,173,55,Delantero,150000.0,500,Diestro,3,46,67,35,53,54,77,73,42,54,64,59,18,469,fifa19
Joe Gauci,J. Gauci,au,17,193,55,Portero,130000.0,500,Diestro,3,10,37,22,16,14,21,23,12,5,23,40,12,481,fifa19
Tjorve Mohr,T. Mohr,de,21,194,55,Defensa,100000.0,2000.0,Diestro,2,60,49,34,47,26,50,54,42,23,48,166,51,397,fifa19
Ángel Bonilla,Á. Bonilla,co,20,177,55,Centrocampista,140000.0,500,Diestro,3,49,63,54,58,51,64,59,52,47,69,147,56,490,fifa19
Warren O'Hora,W. O'Hora,ie,19,191,55,Defensa,150000.0,3000.0,Diestro,3,55,67,51,53,37,51,52,38,16,67,160,51,97,fifa19
Firas Al Birekan,F. Al Birekan,sa,18,181,55,Delantero,170000.0,3000.0,Zurdo,3,58,66,35,44,48,67,79,45,45,34,52,16,68,fifa19
Alexander Concha,A. Concha,cl,19,169,55,Centrocampista,170000.0,500,Zurdo,3,36,63,53,62,61,68,61,47,48,53,109,28,347,fifa19
Adrian Benedyczak,A. Benedyczak,pl,17,187,55,Delantero,160000.0,1000.0,Diestro,3,63,65,23,45,49,58,59,55,45,64,81,16,505,fifa19
Chen Li,Li Chen,cn,21,188,55,Portero,110000.0,1000.0,Diestro,2,13,33,24,29,16,30,20,24,18,35,38,17,130,fifa19
Szymon Łapiński,S. Łapiński,pl,17,181,55,Centrocampista,160000.0,1000.0,Diestro,3,44,62,57,59,54,69,68,59,42,58,114,45,426,fifa19
Andrew Delly Marie-Sainte,A. Marie-Sainte,fr,19,185,55,Defensa,150000.0,500,Diestro,3,61,66,38,48,30,57,57,30,22,58,160,56,199,fifa19
Esteban Orozco,E. Orozco,co,19,180,55,Defensa,150000.0,500,Diestro,2,55,73,30,36,29,63,61,33,22,57,163,54,469,fifa19
Dylan Borrero,D. Borrero,co,16,179,55,Centrocampista,160000.0,500,Diestro,3,44,58,36,48,62,62,68,53,48,50,38,16,433,fifa19
Kakeru Funaki,K. Funaki,jp,20,177,55,Centrocampista,120000.0,1000.0,Zurdo,2,42,65,42,53,50,69,65,28,29,69,146,52,414,fifa19
William Le Pogam,W. Le Pogam,fr,25,183,55,Defensa,80000.0,2000.0,Zurdo,2,49,62,35,39,55,65,65,30,29,63,178,51,285,fifa19
Jake Doyle-Hayes,J. Doyle-Hayes,ie,19,176,55,Centrocampista,170000.0,2000.0,Diestro,3,48,58,54,61,53,75,70,55,41,63,143,51,629,fifa19
Irvin Enríquez,I. Enríquez,mx,26,170,55,Defensa,80000.0,4000.0,Zurdo,3,46,54,32,38,62,53,46,35,27,61,183,55,250,fifa19
Jae Wan Cho,Cho Jae Wan,kr,22,174,55,Delantero,110000.0,1000.0,Diestro,2,51,61,52,47,49,75,75,63,50,64,33,14,509,fifa19
Alex Hartridge,A. Hartridge,gb-eng,19,182,55,Defensa,130000.0,1000.0,Zurdo,2,50,66,36,40,43,72,70,33,27,65,165,54,631,fifa19
Álvaro Chaparro Ribes,Chaparro,es,20,180,55,Portero,100000.0,1000.0,Diestro,3,13,56,24,19,14,25,29,25,6,28,27,13,392,fifa19
Masataka Nishimoto,M. Nishimoto,jp,22,177,55,Centrocampista,110000.0,2000.0,Diestro,2,40,41,54,58,45,78,74,75,64,63,104,22,414,fifa19
José Saúl Hernández,J. Hernández,mx,20,175,55,Defensa,130000.0,3000.0,Diestro,2,53,61,29,47,65,54,53,33,34,56,183,52,250,fifa19
Hustad Erlend,H. Erlend,no,21,192,55,Delantero,120000.0,1000.0,Diestro,2,72,69,27,43,45,53,55,52,47,64,65,16,393,fifa19
Tatsuro Okuda,T. Okuda,jp,29,185,55,Portero,60000.0,1000.0,Diestro,3,12,56,26,24,11,19,33,15,8,21,38,10,535,fifa19
Hikaru Arai,H. Arai,jp,19,174,55,Centrocampista,130000.0,500,Diestro,4,33,48,51,57,58,75,68,56,41,36,94,31,546,fifa19
Tom Renaud,T. Renaud,fr,17,175,55,Centrocampista,160000.0,1000.0,Diestro,3,47,63,51,58,54,63,58,53,40,53,166,54,378,fifa19
Danny Elliott,D. Elliott,gb-eng,22,173,55,Delantero,100000.0,3000.0,Diestro,3,54,65,32,42,53,72,74,49,51,53,43,12,634,fifa19
Zayn Hakeem,Z. Hakeem,gb-eng,19,188,55,Delantero,130000.0,2000.0,Zurdo,3,44,86,43,52,55,90,89,54,47,67,59,28,562,fifa19
Yingjie Zhao,Zhao Yingjie,cn,25,183,55,Centrocampista,90000.0,3000.0,Diestro,2,47,62,48,55,46,63,66,63,45,65,151,58,151,fifa19
Ross Millen,R. Millen,gb-sct,23,188,55,Defensa,90000.0,1000.0,Diestro,2,54,56,28,26,60,68,60,28,25,58,182,56,451,fifa19
Jae Hyun Ko,Ko Jae Hyun,kr,19,180,55,Centrocampista,170000.0,500,Diestro,3,39,45,32,46,62,71,69,57,43,35,70,17,271,fifa19
Yannik Nuxoll,Y. Nuxoll,de,20,190,55,Defensa,110000.0,500,Diestro,2,54,71,25,28,29,55,44,35,15,33,166,47,599,fifa19
Ansou Sow,A. Sow,sn,18,177,55,Delantero,160000.0,1000.0,Diestro,3,47,57,41,50,62,72,74,44,41,43,86,25,387,fifa19
Yerko Rojas,Y. Rojas,cl,22,174,55,Delantero,110000.0,1000.0,Diestro,2,61,65,38,49,54,63,58,51,46,52,57,17,434,fifa19
Samuel Svenlén,S. Svenlén,se,18,180,55,Defensa,100000.0,500,Diestro,3,49,74,55,59,53,62,60,36,37,64,161,55,639,fifa19
Flavius Botiseriu,F. Botiseriu,de,19,179,55,Defensa,150000.0,500,Zurdo,3,47,56,36,50,45,66,64,41,32,61,164,53,542,fifa19
Nathanaël Bai,N. Bai,fr,19,178,55,Defensa,130000.0,500,Zurdo,3,51,61,47,54,51,67,71,37,25,54,161,56,495,fifa19
Antonio Bustamante,A. Bustamante,us,21,170,55,Centrocampista,130000.0,1000.0,Diestro,4,45,62,55,59,58,74,65,69,50,69,120,40,108,fifa19
Cameron Devlin,C. Devlin,au,20,176,55,Centrocampista,170000.0,2000.0,Diestro,3,38,52,51,58,50,69,70,48,43,61,153,50,234,fifa19
Kasper Thiesson Kristensen,K. Kristensen,dk,18,191,55,Portero,130000.0,500,Diestro,2,12,38,16,16,7,25,33,24,6,19,46,8,554,fifa19
Adam Bergmark Wiberg,A. Bergmark Wiberg,se,21,182,55,Delantero,110000.0,1000.0,Diestro,3,57,60,25,33,56,53,54,50,56,57,36,13,363,fifa19
Georgi Kostadinov,G. Kostadinov,bg,27,184,55,Centrocampista,0,0,Diestro,3,48,55,65,61,48,57,64,63,32,46,183,45,,fifa19
Jonas Dakir,J. Dakir,dk,21,191,55,Portero,90000.0,1000.0,Diestro,3,14,40,25,23,6,18,18,20,8,21,40,11,514,fifa19
Saul Shotton,S. Shotton,gb-eng,17,184,55,Defensa,110000.0,1000.0,Diestro,3,50,75,47,46,20,56,54,38,21,63,160,52,616,fifa19
Tom Lowery,T. Lowery,gb-eng,20,168,55,Centrocampista,170000.0,3000.0,Diestro,3,36,59,55,63,55,68,59,49,39,68,144,43,640,fifa19
Jojo Wollacott,J. Wollacott,gb-eng,21,191,55,Portero,100000.0,3000.0,Diestro,2,11,54,24,22,12,40,42,25,11,38,37,23,344,fifa19
Johan Brannefalk,J. Brannefalk,se,20,179,55,Centrocampista,130000.0,500,Diestro,3,36,58,54,60,47,64,66,52,55,66,161,54,635,fifa19
Cleilton Monteiro da Costa,Itaitinga,br,19,180,55,Delantero,140000.0,3000.0,Diestro,3,58,65,31,47,44,53,58,49,54,55,42,14,303,fifa19
Elijah Adebayo,E. Adebayo,gb-eng,20,193,55,Delantero,140000.0,2000.0,Diestro,3,59,73,38,50,34,63,73,58,41,57,61,36,611,fifa19
Jake Walker,J. Walker,ie,17,182,55,Delantero,110000.0,500,Diestro,3,54,61,33,46,51,61,61,53,49,58,42,18,644,fifa19
Adam Groundstroem,A. Groundstroem,se,18,185,54,Defensa,90000.0,500,Diestro,3,47,70,55,57,50,64,63,39,33,56,156,52,639,fifa19
Yahia Fofana,Y. Fofana,fr,17,194,54,Portero,110000.0,500,Diestro,3,14,38,24,15,7,40,43,17,6,24,36,10,419,fifa19
Harry Darling,H. Darling,gb-eng,18,180,54,Defensa,130000.0,1000.0,Diestro,3,51,79,24,39,28,69,71,34,21,69,158,46,629,fifa19
Matt Hundley,M. Hundley,us,18,178,54,Delantero,140000.0,1000.0,Diestro,4,38,50,46,51,54,63,69,62,44,51,61,23,329,fifa19
Jhon Quiñones Saya,J. Quiñones Saya,co,18,170,54,Centrocampista,150000.0,500,Diestro,3,38,48,46,58,62,57,65,51,50,47,98,15,381,fifa19
Morgan Williams,M. Williams,gb-eng,18,184,54,Defensa,100000.0,1000.0,Diestro,3,60,74,39,43,31,65,63,49,17,62,159,50,603,fifa19
Luke Pilling,L. Pilling,gb-wls,20,185,54,Portero,100000.0,1000.0,Diestro,3,13,57,25,29,18,41,41,24,15,42,47,24,608,fifa19
Yousef Al Harbi,Y. Al Harbi,sa,21,170,54,Centrocampista,90000.0,4000.0,Diestro,3,49,61,58,59,52,64,63,44,34,50,155,50,127,fifa19
Killian Brouder,K. Brouder,ie,19,188,54,Defensa,90000.0,500,Diestro,3,57,70,38,37,26,43,52,33,25,44,160,52,649,fifa19
Tariq Issa,T. Issa,gb-eng,20,170,54,Delantero,100000.0,2000.0,Zurdo,3,37,31,42,46,58,78,77,52,54,51,57,15,619,fifa19
Johann Berger,J. Berger,de,18,184,54,Centrocampista,130000.0,500,Diestro,3,52,65,52,49,48,66,64,45,30,64,166,49,501,fifa19
Tommy Holland,T. Holland,ie,20,180,54,Portero,110000.0,500,Diestro,1,20,59,22,24,11,40,48,23,19,34,45,21,649,fifa19
Rhys Lovett,R. Lovett,gb-eng,21,183,54,Portero,90000.0,1000.0,Diestro,1,11,60,23,19,7,36,30,18,6,20,35,8,622,fifa19
Cristian Măgerușan,C. Măgerușan,ro,18,188,54,Delantero,110000.0,500,Diestro,3,56,65,32,45,56,62,60,53,44,36,46,17,646,fifa19
Dilan Qela,D. Qela,ch,19,177,54,Centrocampista,130000.0,1000.0,Diestro,3,46,56,56,56,56,68,65,50,36,52,147,52,285,fifa19
Eddie Ibargüen,E. Ibargüen,co,23,165,54,Centrocampista,90000.0,500,Diestro,3,41,54,51,62,59,59,57,54,36,55,113,40,520,fifa19
Tomás Federico,T. Federico,ar,20,178,54,Centrocampista,130000.0,2000.0,Diestro,3,54,58,48,56,57,67,69,57,45,55,148,50,442,fifa19
Taylor Queen,T. Queen,gb-sct,19,180,54,Defensa,130000.0,500,Diestro,3,46,73,24,29,25,35,48,35,23,73,173,50,451,fifa19
Carlos Ruiz,C. Ruiz,co,20,176,54,Centrocampista,120000.0,500,Diestro,3,38,57,58,60,55,66,67,46,37,64,124,21,625,fifa19
Fernando Macias,F. Macias,ve,19,175,54,Delantero,150000.0,2000.0,Diestro,3,44,60,32,45,50,69,73,48,50,59,52,21,262,fifa19
Hamad Al Shaie,H. Al Shaie,sa,20,167,54,Delantero,120000.0,2000.0,Diestro,3,47,59,44,51,54,72,68,48,51,53,39,12,424,fifa19
Felipe Acosta,F. Acosta,co,24,190,54,Centrocampista,90000.0,500,Diestro,2,62,62,58,56,50,41,56,61,53,51,121,38,625,fifa19
Cameron Coxe,C. Coxe,gb-wls,19,180,54,Defensa,130000.0,3000.0,Diestro,3,40,59,43,45,55,68,64,32,25,55,155,54,211,fifa19
Emad Fadda,E. Fadda,sa,21,185,54,Portero,90000.0,2000.0,Diestro,3,16,58,16,28,7,24,33,20,6,30,25,6,369,fifa19
Gwang Yeon Lee,Lee Gwang Yeon,kr,18,184,54,Portero,110000.0,500,Diestro,2,11,57,24,25,11,20,28,17,8,26,34,12,509,fifa19
Harry McKirdy,H. McKirdy,gb-sct,21,170,54,Delantero,110000.0,2000.0,Diestro,2,44,68,47,54,56,69,73,54,39,50,91,32,627,fifa19
Chenglong Li,Li Chenglong,cn,21,178,54,Defensa,90000.0,2000.0,Diestro,3,40,62,28,32,46,71,83,24,27,59,162,49,130,fifa19
Elvis Otim,E. Otim,ug,19,176,54,Centrocampista,150000.0,1000.0,Diestro,2,47,49,52,54,51,72,76,50,39,55,123,48,516,fifa19
Davide Bochicchio,D. Bochicchio,it,20,185,54,Portero,80000.0,1000.0,Diestro,2,10,59,24,20,7,23,22,25,6,20,33,14,349,fifa19
Aaron Smith,A. Smith,gb-eng,20,185,54,Centrocampista,150000.0,1000.0,Diestro,3,40,51,41,45,60,67,69,52,40,39,92,28,617,fifa19
Sebastian Avanzini,S. Avanzini,it,23,185,54,Defensa,80000.0,2000.0,Diestro,3,50,56,42,45,50,68,69,44,35,57,157,50,592,fifa19
Eduardo Pastrana,E. Pastrana,mx,18,175,54,Defensa,130000.0,500,Diestro,3,55,65,39,33,30,59,61,47,24,50,172,50,401,fifa19
Jamie Semple,J. Semple,gb-sct,17,183,54,Delantero,150000.0,1000.0,Diestro,3,50,50,35,52,50,78,75,75,48,58,66,26,504,fifa19
Joaquín López,J. López,cl,19,175,54,Defensa,110000.0,500,Zurdo,3,43,64,35,46,52,65,66,24,27,58,163,55,347,fifa19
Hakeem Odoffin,H. Odoffin,gb-eng,20,191,54,Defensa,100000.0,1000.0,Diestro,2,48,56,42,45,51,76,79,48,30,62,146,50,571,fifa19
Ben Waine,B. Waine,nz,16,172,54,Delantero,140000.0,500,Diestro,3,50,67,46,54,54,77,75,48,47,57,40,12,357,fifa19
Abdullah Hamdan Al Shammari,A. Al Shammari,sa,26,186,54,Portero,60000.0,3000.0,Diestro,3,18,54,25,26,17,43,48,19,13,37,50,16,407,fifa19
Jhan Mora,J. Mora,co,21,175,54,Centrocampista,100000.0,500,Diestro,2,44,57,45,56,39,67,61,52,38,68,159,53,625,fifa19
Gianluca Zanette,Gianluca Zanette,br,21,189,54,Portero,80000.0,1000.0,Diestro,3,15,54,24,20,14,19,25,25,12,30,41,10,591,fifa19
Dan Smith,D. Smith,gb-eng,18,178,54,Delantero,140000.0,500,Diestro,3,47,59,42,51,53,69,71,46,39,54,78,20,643,fifa19
Jon McCracken,J. McCracken,gb-sct,18,185,54,Portero,110000.0,1000.0,Diestro,2,13,59,25,22,7,26,30,22,5,23,35,8,214,fifa19
Ricky German,R. German,gb-eng,19,183,54,Delantero,150000.0,1000.0,Diestro,2,50,53,35,41,46,59,71,62,48,50,87,28,637,fifa19
Sung Min Park,Park Sung Min,kr,19,181,54,Delantero,130000.0,1000.0,Diestro,2,57,55,33,46,53,66,68,46,43,52,51,10,403,fifa19
Luca Colville,L. Colville,gb-eng,19,186,54,Centrocampista,110000.0,1000.0,Zurdo,3,39,34,48,52,55,55,55,53,40,34,81,22,576,fifa19
Simone Barone,S. Barone,it,19,184,54,Portero,90000.0,500,Diestro,3,14,64,25,28,7,30,24,25,9,21,28,10,417,fifa19
Takumi Nakamura,T. Nakamura,jp,17,177,54,Defensa,120000.0,1000.0,Diestro,3,34,58,48,53,48,60,65,38,36,70,147,45,288,fifa19
Cedwyn Scott,C. Scott,gb-eng,19,178,54,Delantero,150000.0,1000.0,Diestro,2,52,62,31,39,44,55,52,58,50,51,48,25,579,fifa19
Xin Tian,Tian Xin,cn,20,178,54,Centrocampista,120000.0,2000.0,Diestro,3,38,60,39,51,53,68,70,35,45,60,122,47,190,fifa19
Callum Hulme,C. Hulme,gb-eng,17,170,54,Centrocampista,100000.0,2000.0,Diestro,3,40,50,52,56,50,70,72,49,57,49,125,29,616,fifa19
Jhan Valencia,J. Valencia,co,20,175,54,Defensa,100000.0,500,Diestro,3,44,54,33,42,55,65,63,22,26,63,161,55,490,fifa19
Christopher Giuliani,C. Giuliani,at,19,187,54,Portero,120000.0,1000.0,Zurdo,3,24,63,25,19,12,15,21,22,8,27,52,22,443,fifa19
Benjamin Kimpioka,B. Kimpioka,se,18,182,54,Delantero,140000.0,2000.0,Diestro,3,37,42,43,48,56,73,77,66,35,34,101,21,398,fifa19
Toby Stevenson,T. Stevenson,gb-eng,19,180,54,Defensa,130000.0,1000.0,Zurdo,3,37,64,38,50,50,68,58,35,21,61,154,49,527,fifa19
Léo Leroy,L. Leroy,fr,18,185,54,Centrocampista,130000.0,500,Diestro,3,51,52,55,62,54,62,65,51,47,48,149,47,471,fifa19
Jacobo Escobar,J. Escobar,co,19,171,54,Delantero,100000.0,500,Diestro,3,54,64,33,39,53,69,77,48,51,71,37,15,469,fifa19
Robin Huser,R. Huser,ch,20,180,54,Centrocampista,130000.0,3000.0,Diestro,4,44,64,64,65,47,64,66,59,50,57,159,47,202,fifa19
Alexander Abrahamsson,A. Abrahamsson,se,18,187,54,Defensa,90000.0,500,Diestro,4,52,71,49,44,50,55,50,29,24,53,147,49,363,fifa19
Sumeet Passi,S. Passi,in,23,175,54,Delantero,0,0,Diestro,3,49,55,33,38,53,66,68,50,47,59,58,34,,fifa19
Gary Maley,G. Maley,gb-sct,35,188,54,Portero,15000.0,1000.0,Diestro,2,13,59,26,20,14,19,22,20,9,18,33,7,571,fifa19
Baris Ekincier,B. Ekincier,az,19,181,54,Centrocampista,150000.0,2000.0,Diestro,5,37,60,41,48,61,65,69,71,44,45,82,25,342,fifa19
Sean Heaney,S. Heaney,ie,22,193,54,Defensa,80000.0,500,Zurdo,3,54,55,39,43,32,39,38,46,38,42,158,52,650,fifa19
Kyle Smith,K. Smith,us,26,180,54,Defensa,60000.0,2000.0,Diestro,3,41,59,27,44,49,58,54,20,29,60,164,52,107,fifa19
Elliot Watt,E. Watt,gb-sct,18,176,54,Centrocampista,140000.0,4000.0,Diestro,3,37,60,56,57,55,68,67,55,47,58,156,52,49,fifa19
Austin Samuels,A. Samuels,gb-eng,17,175,54,Delantero,150000.0,5000.0,Diestro,4,45,57,42,44,55,79,77,58,50,32,55,16,49,fifa19
Mustapha Fofana,M. Fofana,no,17,185,54,Delantero,140000.0,500,Diestro,2,52,62,32,40,52,74,76,53,48,51,36,15,550,fifa19
Louis D'Arrigo,L. D'Arrigo,au,16,176,54,Centrocampista,130000.0,500,Diestro,3,48,53,52,55,53,65,61,49,29,60,89,37,410,fifa19
Senad Jarovic,S. Jarovic,ba,20,195,54,Delantero,110000.0,2000.0,Diestro,3,63,61,25,42,50,51,53,51,41,54,56,17,538,fifa19
Joaquín Pereira,J. Pereira,uy,23,187,54,Defensa,70000.0,1000.0,Diestro,2,52,71,27,27,20,57,56,36,23,62,162,48,486,fifa19
Abdulrahman Al Dakheel,A. Al Dakheel,sa,22,184,54,Defensa,90000.0,2000.0,Diestro,3,53,73,41,47,35,55,50,28,24,60,163,52,424,fifa19
Juan Barinaga,J. Barinaga,ar,17,182,54,Defensa,120000.0,1000.0,Diestro,2,49,63,38,37,49,67,65,29,26,72,153,51,376,fifa19
Teodor Berg Haltvik,T. Haltvik,no,18,180,54,Delantero,140000.0,1000.0,Diestro,3,58,67,31,42,44,67,66,56,54,55,47,16,232,fifa19
Cameron Duke,C. Duke,us,17,170,54,Centrocampista,130000.0,1000.0,Diestro,3,48,60,52,60,52,70,68,53,38,61,135,50,235,fifa19
Canice Carroll,C. Carroll,ie,19,182,54,Defensa,130000.0,1000.0,Diestro,3,53,54,53,55,52,54,56,47,33,52,164,55,628,fifa19
Iván Acero,I. Acero,mx,18,179,54,Centrocampista,140000.0,2000.0,Zurdo,3,56,59,62,64,56,62,63,53,33,47,167,48,168,fifa19
Noah Chesmain,N. Chesmain,gb-eng,20,175,54,Defensa,90000.0,2000.0,Zurdo,3,43,66,40,45,53,73,72,58,56,62,156,47,619,fifa19
Deshane Dalling,D. Dalling,gb-eng,19,176,54,Centrocampista,130000.0,1000.0,Diestro,3,37,56,53,49,57,72,66,53,42,54,107,21,356,fifa19
Joe Adams,J. Adams,gb-wls,17,176,54,Centrocampista,130000.0,2000.0,Diestro,3,37,39,51,55,56,74,75,50,31,48,86,22,616,fifa19
Josef Brian Baccay,J. Baccay,no,17,178,54,Defensa,130000.0,500,Zurdo,3,41,57,51,55,54,78,73,50,38,60,142,52,531,fifa19
Basil Al Bahrani,B. Al Bahrani,sa,23,176,54,Portero,70000.0,3000.0,Diestro,2,11,57,18,23,7,29,24,19,6,23,51,13,396,fifa19
Nemanja Celic,N. Celic,at,19,184,54,Centrocampista,130000.0,1000.0,Zurdo,3,48,55,49,60,51,62,56,46,28,54,170,45,328,fifa19
Charlie Kelman,C. Kelman,us,16,175,54,Delantero,150000.0,1000.0,Diestro,3,50,69,26,40,45,76,71,60,56,55,47,12,598,fifa19
Tobias Lauritsen,T. Lauritsen,no,20,192,54,Delantero,120000.0,1000.0,Diestro,3,54,51,43,45,49,48,66,56,48,60,123,46,552,fifa19
Dan Turner,D. Turner,gb-eng,20,180,54,Delantero,100000.0,2000.0,Diestro,3,53,67,50,41,48,90,85,53,47,50,50,17,634,fifa19
Yun Koo Kang,Kang Yun Koo,kr,25,170,54,Centrocampista,80000.0,1000.0,Zurdo,2,39,63,38,42,48,75,76,20,24,64,161,54,271,fifa19
Mateusz Praszelik,M. Praszelik,pl,17,184,54,Centrocampista,130000.0,1000.0,Diestro,3,34,52,49,52,63,64,62,50,33,47,101,21,284,fifa19
Carlos Salomón,C. Salomón,cl,18,184,54,Defensa,110000.0,1000.0,Diestro,3,56,66,54,56,43,61,59,31,20,63,160,49,248,fifa19
Ignacio Núñez,I. Núñez,cl,19,175,54,Defensa,130000.0,500,Diestro,3,52,72,42,51,28,62,57,38,31,66,162,55,526,fifa19
Bajram Syla,B. Syla,at,20,169,54,Centrocampista,110000.0,2000.0,Diestro,3,49,54,53,55,54,65,64,53,41,34,95,42,494,fifa19
Apostolos Stamatelopoulos,A. Stamatelopoulos,au,19,184,54,Delantero,110000.0,500,Diestro,3,54,62,24,40,45,62,63,52,45,61,64,20,410,fifa19
Mamadou Diarra,M. Diarra,be,19,186,54,Defensa,100000.0,1000.0,Diestro,2,50,64,52,55,25,65,66,31,15,51,157,48,349,fifa19
Eric Ndayisenga,E. Ndayisenga,no,18,175,54,Delantero,140000.0,500,Diestro,3,47,68,29,50,43,68,69,52,53,51,65,15,594,fifa19
Anthony Lesiotis,A. Lesiotis,au,18,170,54,Centrocampista,130000.0,1000.0,Diestro,4,42,59,57,61,47,61,68,42,31,43,171,49,149,fifa19
Jack Tucker,J. Tucker,gb-eng,18,192,54,Defensa,130000.0,500,Diestro,3,54,77,54,53,25,69,68,36,19,63,159,47,569,fifa19
