name,nickname,country_code,age,height,average,global_position,value,wage,best_foot,weak_foot_5stars,heading,jump,long_pass,short_pass,dribbling,acceleration,speed,shot_power,long_shot,stamina,defense,interception,team_id_fk,game
Joe Shaughnessy,J. Shaughnessy,ie,19,183,59,Defensa,230000.0,2000.0,Zurdo,3,60,61,50,64,52,65,72,13,12,66,183,54,345,fifa13
Thomas Eisfeld,T. Eisfeld,de,19,177,59,Centrocampista,275000.0,3000.0,Diestro,3,39,63,55,64,62,74,64,49,44,64,71,31,15,fifa13
Luke McCormick,L. McCormick,gb-eng,28,183,59,Portero,40000.0,500,Diestro,3,35,62,20,26,29,23,44,35,18,50,90,12,502,fifa13
Dong Myung Lee,Lee Dong Myung,kr,24,182,59,Delantero,90000.0,2000.0,Diestro,3,56,53,52,62,52,61,60,56,56,58,162,51,429,fifa13
Torstein A. Aase,T. Aase,no,20,191,59,Delantero,250000.0,2000.0,Zurdo,3,64,73,22,47,38,65,72,71,51,31,42,45,479,fifa13
David Mellor,D. Mellor,gb-eng,18,176,59,Centrocampista,275000.0,1000.0,Zurdo,2,41,71,63,65,60,65,68,38,13,60,145,31,435,fifa13
Aleksandar Todorovski,A. Todorovski,mk,28,181,59,Defensa,70000.0,2000.0,Diestro,3,40,74,48,45,45,73,69,58,36,70,184,56,433,fifa13
Min Chul Baek,Baek Min Chul,kr,34,185,59,Portero,20000.0,1000.0,Diestro,2,9,76,23,35,18,53,53,17,15,25,29,21,472,fifa13
Tae Yeon Kim,Kim Tae Yeon,kr,24,182,59,Defensa,170000.0,2000.0,Diestro,4,52,71,56,61,61,63,64,45,34,71,163,61,468,fifa13
Paul Connolly,P. Connolly,gb-eng,28,183,59,Defensa,70000.0,2000.0,Diestro,3,61,67,46,55,46,66,64,47,33,73,175,59,481,fifa13
John Johnson,J. Johnson,gb-eng,23,182,59,Defensa,120000.0,1000.0,Diestro,2,65,81,44,46,58,62,70,60,51,80,169,49,508,fifa13
Alexander Fischer,A. Fischer,dk,25,176,59,Centrocampista,110000.0,2000.0,Diestro,4,63,63,60,63,34,85,86,42,31,65,180,60,421,fifa13
Luca Baldassin,L. Baldassin,it,18,178,59,Centrocampista,240000.0,2000.0,Diestro,3,58,69,68,77,63,34,55,69,51,55,159,40,24,fifa13
Elton Lira dos Santos,Elton Lira,br,25,185,59,Centrocampista,130000.0,2000.0,Zurdo,3,46,56,52,51,58,72,77,41,46,51,149,54,346,fifa13
Said Saladin,S. Saladin,et,23,183,59,Delantero,190000.0,2000.0,Diestro,3,59,49,41,53,60,56,54,59,63,54,79,19,454,fifa13
Jordon Ibe,J. Ibe,gb-eng,16,170,59,Delantero,300000.0,1000.0,Diestro,4,34,60,35,45,63,81,83,57,52,59,58,19,10,fifa13
Kevin Osei,K. Osei,fr,21,173,59,Centrocampista,230000.0,3000.0,Diestro,3,46,48,62,57,67,63,69,59,56,62,77,22,30,fifa13
Kjetil Kalve,K. Kalve,no,18,179,59,Centrocampista,275000.0,2000.0,Diestro,3,49,57,46,46,68,72,68,67,55,70,80,43,351,fifa13
Sonny Bradley,S. Bradley,gb-eng,20,187,59,Defensa,240000.0,500,Zurdo,3,65,70,45,49,40,61,58,34,26,72,169,54,513,fifa13
Kevin Schutte,K. Schutte,nl,19,180,59,Defensa,170000.0,2000.0,Diestro,3,65,67,32,62,31,63,57,43,23,64,187,55,293,fifa13
Dominic Poleon,D. Poleon,gb-eng,18,173,59,Delantero,240000.0,2000.0,Diestro,3,50,57,32,45,54,76,78,61,54,61,49,14,250,fifa13
Chris Neal,C. Neal,gb-eng,26,186,59,Portero,120000.0,2000.0,Zurdo,1,10,70,36,31,14,59,58,35,14,52,38,24,483,fifa13
Ethan Ebanks-Landell,E. Ebanks-Landell,gb-eng,19,169,59,Defensa,190000.0,2000.0,Diestro,2,54,74,51,59,52,75,69,45,55,67,172,58,505,fifa13
Chris Korb,C. Korb,us,24,175,59,Defensa,110000.0,2000.0,Diestro,3,53,49,63,59,54,72,76,51,50,66,178,59,264,fifa13
Lucas Rastello,L. Rastello,fr,27,179,59,Portero,80000.0,500,Diestro,2,17,52,21,30,16,61,59,22,12,41,41,17,358,fifa13
Harry Davis,H. Davis,gb-eng,20,188,59,Defensa,180000.0,2000.0,Diestro,3,62,66,30,46,34,55,58,46,22,61,181,54,495,fifa13
Adam Campbell,A. Campbell,gb-eng,17,168,59,Delantero,375000.0,1000.0,Diestro,3,56,68,34,51,62,81,85,52,52,53,50,15,48,fifa13
Jack King,J. King,gb-eng,26,183,59,Centrocampista,190000.0,2000.0,Diestro,3,62,63,58,59,56,64,63,60,59,82,163,56,481,fifa13
George Miller,G. Miller,gb-eng,20,175,59,Centrocampista,220000.0,1000.0,Diestro,2,35,56,58,64,50,65,66,66,65,73,125,61,489,fifa13
Jamie Reckord,J. Reckord,gb-eng,20,178,59,Defensa,180000.0,2000.0,Zurdo,3,51,61,40,55,44,63,67,15,23,73,178,58,192,fifa13
Dong Min Yoon,Yoon Dong Min,kr,23,176,59,Delantero,150000.0,2000.0,Diestro,3,32,59,44,34,56,67,71,59,49,56,140,50,384,fifa13
Fernando Martínez Rubio,Fernando,es,22,185,59,Portero,190000.0,2000.0,Diestro,1,11,67,23,31,13,43,47,25,17,30,41,26,383,fifa13
Fábio Alexandre Barbosa Santos,Fábio Santos,pt,19,187,59,Portero,300000.0,2000.0,Diestro,2,18,53,24,26,19,30,35,25,17,26,52,24,220,fifa13
Jérôme Lemoigne,J. Lemoigne,fr,29,188,59,Centrocampista,60000.0,2000.0,Diestro,3,50,57,67,69,60,54,62,64,64,84,139,29,386,fifa13
Gaizka Saizar Lekuona,Saizar,es,31,175,59,Delantero,80000.0,2000.0,Diestro,3,54,73,46,49,52,66,63,74,50,69,134,48,357,fifa13
Milan Gajic,M. Gajic,rs,25,182,59,Centrocampista,170000.0,3000.0,Zurdo,3,37,70,57,67,62,71,67,63,59,71,154,41,226,fifa13
Samuel Martínez Lorente,Samu,es,18,178,59,Centrocampista,180000.0,2000.0,Diestro,3,44,52,49,50,67,68,73,59,45,59,101,22,146,fifa13
Chris Smith,C. Smith,gb-sct,26,188,59,Portero,140000.0,2000.0,Zurdo,2,11,72,12,11,16,31,22,41,18,52,31,22,400,fifa13
Sean O'Connor,S. O'Connor,ie,28,177,59,Delantero,110000.0,2000.0,Zurdo,5,56,57,57,58,60,70,71,58,57,70,50,21,514,fifa13
Ibrahim Rachidi,I. Rachidi,km,32,188,59,Defensa,40000.0,0,Diestro,2,72,80,55,58,34,54,54,36,20,56,158,55,358,fifa13
Abdullah Dawsh,A. Dawsh,sa,24,192,59,Defensa,90000.0,2000.0,Diestro,2,62,74,46,49,38,69,64,55,36,74,170,52,452,fifa13
Gaël Andonian,G. Andonian,fr,17,185,59,Defensa,275000.0,2000.0,Zurdo,3,57,64,46,55,29,53,62,43,28,63,183,56,30,fifa13
Nika Kacharava,N. Kacharava,ge,18,198,59,Delantero,250000.0,2000.0,Diestro,3,75,58,33,54,52,53,47,56,56,63,71,20,83,fifa13
Matty Robson,M. Robson,gb-eng,27,175,59,Defensa,70000.0,2000.0,Zurdo,3,41,74,61,47,63,79,80,68,63,80,181,53,494,fifa13
Ji No Yu,Yu Ji No,kr,22,178,59,Defensa,200000.0,2000.0,Zurdo,4,53,57,56,58,57,76,73,40,30,75,169,66,384,fifa13
Christoffer Wiktorsson,C. Wiktorsson,se,23,182,59,Defensa,200000.0,2000.0,Zurdo,3,63,75,54,47,44,59,59,38,19,57,161,53,482,fifa13
Noah Korczowski,N. Korczowski,de,18,185,59,Defensa,190000.0,2000.0,Diestro,3,56,45,23,49,29,56,55,41,19,49,189,49,129,fifa13
Sam Williams,S. Williams,gb-wls,25,188,59,Delantero,150000.0,1000.0,Diestro,3,69,80,32,50,45,52,50,68,35,56,131,26,518,fifa13
Jake Forster-Caskey,J. Forster-Caskey,gb-eng,18,178,59,Centrocampista,240000.0,1000.0,Zurdo,2,36,68,60,63,59,71,80,56,53,64,120,47,212,fifa13
Adrià Gallego Arias,Adrià Gallego,es,22,184,59,Defensa,200000.0,3000.0,Diestro,3,40,74,44,58,45,68,76,33,41,68,184,54,133,fifa13
Sam Garza,S. Garza,us,22,180,59,Centrocampista,190000.0,2000.0,Diestro,2,57,61,48,51,63,76,69,78,62,61,92,21,271,fifa13
Lionel Adams,L. Adams,ru,17,188,59,Defensa,325000.0,2000.0,Zurdo,2,51,71,29,32,35,58,63,43,27,68,186,63,34,fifa13
Josh Walker,J. Walker,gb-eng,23,181,59,Centrocampista,170000.0,2000.0,Diestro,3,60,56,57,57,54,68,59,67,64,80,160,55,437,fifa13
Steven Milne,S. Milne,gb-sct,32,170,59,Delantero,70000.0,2000.0,Diestro,4,58,61,47,53,55,67,68,62,49,71,47,44,354,fifa13
Young Sun Gong,Gong Young Sun,kr,25,179,59,Delantero,180000.0,2000.0,Diestro,3,60,86,54,55,57,82,78,62,62,80,38,53,372,fifa13
Bobby Reid,B. Reid,gb-eng,19,170,59,Centrocampista,230000.0,2000.0,Diestro,4,42,71,62,63,66,76,77,50,53,68,154,46,435,fifa13
Dmitriy Efremov,D. Efremov,ru,17,180,59,Centrocampista,300000.0,2000.0,Diestro,3,55,55,62,71,61,62,61,59,60,52,129,42,34,fifa13
Daniele Rosania,D. Rosania,it,21,184,59,Defensa,220000.0,500,Diestro,2,59,72,42,43,33,34,61,52,29,65,167,56,446,fifa13
Dario Jertec,D. Jertec,hr,26,181,59,Centrocampista,120000.0,2000.0,Diestro,3,49,63,62,69,64,65,62,56,45,50,112,43,491,fifa13
Romaine Sawyers,R. Sawyers,kn,20,176,59,Delantero,250000.0,2000.0,Diestro,3,52,48,30,37,58,77,77,66,59,61,46,45,430,fifa13
Sam Parkin,S. Parkin,gb-eng,31,188,59,Delantero,80000.0,2000.0,Diestro,3,69,51,46,62,47,62,33,62,54,61,91,12,400,fifa13
Paul Downing,P. Downing,gb-eng,20,185,59,Defensa,220000.0,1000.0,Diestro,3,62,81,53,58,36,65,67,58,34,64,169,67,430,fifa13
Diamante Crispino,D. Crispino,it,17,184,59,Portero,190000.0,2000.0,Diestro,2,15,55,19,17,19,26,28,21,18,30,46,10,7,fifa13
Niklas Stark,N. Stark,de,17,189,59,Centrocampista,325000.0,1000.0,Diestro,3,59,52,55,64,57,64,62,63,55,68,168,56,129,fifa13
Moussa Sidibe,M. Sidibe,ml,30,180,59,Defensa,60000.0,500,Diestro,3,52,72,51,56,43,69,74,48,40,66,175,55,420,fifa13
Carlos Cisneros,C. Cisneros,mx,18,177,59,Delantero,190000.0,2000.0,Diestro,3,58,62,51,63,61,66,64,58,46,64,88,18,162,fifa13
Mohammed Saeid,M. Saeid,se,21,170,59,Centrocampista,250000.0,2000.0,Zurdo,2,33,73,54,61,58,75,72,61,45,87,159,65,482,fifa13
Leónido Moralejo,L. Moralejo,ve,33,188,59,Portero,0,0,Diestro,3,17,56,21,22,22,29,38,23,21,25,70,26,,fifa13
John Stertzer,J. Stertzer,us,21,183,59,Centrocampista,220000.0,2000.0,Diestro,3,61,70,57,64,58,55,55,68,58,63,136,51,166,fifa13
Nils Miatke,N. Miatke,de,22,178,59,Centrocampista,220000.0,2000.0,Zurdo,3,20,73,49,63,63,84,78,61,47,65,132,40,274,fifa13
Linus Tornblad,L. Tornblad,se,18,178,59,Delantero,240000.0,2000.0,Zurdo,3,36,42,51,47,59,81,77,64,44,69,80,21,517,fifa13
Gianni Di Groggi,G. Di Groggi,ve,31,178,59,Defensa,0,0,Zurdo,3,59,69,26,36,22,62,61,15,12,67,194,63,,fifa13
Julien Vercauteren,J. Vercauteren,be,19,170,59,Centrocampista,230000.0,2000.0,Zurdo,3,42,50,57,54,67,76,71,56,42,48,97,23,454,fifa13
Wladimiro Falcone,W. Falcone,it,17,195,59,Portero,230000.0,1000.0,Diestro,2,13,43,26,25,13,26,28,21,19,28,43,8,122,fifa13
Ross Gaynor,R. Gaynor,ie,24,178,59,Defensa,150000.0,3000.0,Zurdo,3,56,65,55,58,55,81,80,56,54,63,175,57,519,fifa13
Dylan Tucker-Gangnes,D. Tucker-Gangnes,us,21,191,59,Defensa,200000.0,2000.0,Diestro,3,66,68,56,53,51,48,54,55,48,54,170,53,139,fifa13
Lhadji Badiane,L. Badiane,fr,25,180,59,Delantero,150000.0,2000.0,Diestro,3,47,73,32,45,58,90,90,61,48,58,42,20,319,fifa13
Chris Chantler,C. Chantler,gb-eng,21,173,59,Defensa,220000.0,2000.0,Zurdo,3,50,73,48,64,47,77,73,59,57,71,167,60,494,fifa13
Gerlem William de Jesus Almeida,Willian,br,27,178,59,Delantero,110000.0,2000.0,Diestro,3,61,63,45,43,63,68,66,62,35,62,58,13,460,fifa13
Orhan Mustafi,O. Mustafi,ch,22,190,59,Delantero,210000.0,2000.0,Diestro,3,64,57,45,50,52,65,64,62,52,70,53,16,470,fifa13
Billy Bodin,B. Bodin,gb-wls,20,180,59,Centrocampista,240000.0,500,Zurdo,2,53,45,42,53,66,74,81,47,51,66,69,16,515,fifa13
John Spicer,J. Spicer,gb-eng,28,181,59,Centrocampista,90000.0,500,Diestro,3,46,65,59,64,56,67,72,56,58,76,120,46,471,fifa13
Christopher Kane,C. Kane,gb-sct,17,170,59,Delantero,275000.0,2000.0,Diestro,3,64,61,52,43,66,65,70,68,57,33,103,28,344,fifa13
Pere Pons Riera,Pere Pons,es,19,177,59,Centrocampista,210000.0,2000.0,Diestro,3,46,63,60,62,48,62,64,58,45,77,143,63,247,fifa13
Curtis Weston,C. Weston,gb-eng,25,180,59,Centrocampista,130000.0,500,Diestro,3,46,65,64,67,50,81,79,69,65,67,116,38,490,fifa13
Vincent Manceau,V. Manceau,fr,22,174,59,Centrocampista,210000.0,2000.0,Diestro,3,54,81,58,53,46,60,53,45,39,80,170,53,246,fifa13
Lucas Woudenberg,L. Woudenberg,nl,18,179,59,Defensa,250000.0,2000.0,Zurdo,3,50,66,63,59,53,64,68,44,33,71,179,54,108,fifa13
Miguel Escalona Verano,Escalona,es,28,187,59,Portero,120000.0,500,Diestro,3,12,71,34,30,12,57,58,32,15,42,38,13,367,fifa13
Dylan Remick,D. Remick,us,21,183,59,Defensa,180000.0,2000.0,Zurdo,3,51,81,50,53,48,82,85,50,39,81,171,57,68,fifa13
Jin Hwan Kim,Kim Jin Hwan,kr,23,186,59,Defensa,160000.0,1000.0,Diestro,3,60,78,32,34,33,64,55,33,30,56,175,63,503,fifa13
Stelios Kitsiou,S. Kitsiou,gr,18,177,59,Centrocampista,180000.0,2000.0,Diestro,3,50,54,60,60,52,76,71,69,54,77,173,64,189,fifa13
Roberto Antonio Correa Silva,Rober,es,19,182,59,Defensa,190000.0,2000.0,Diestro,3,44,69,51,52,43,71,75,63,35,75,177,56,114,fifa13
Christopher Missilou,C. Missilou,fr,19,180,59,Centrocampista,300000.0,2000.0,Diestro,3,53,50,50,62,56,69,66,43,47,70,120,73,248,fifa13
Vassilis Papadopoulos,V. Papadopoulos,gr,17,179,59,Delantero,300000.0,1000.0,Diestro,4,55,52,33,48,58,78,77,50,58,68,75,22,189,fifa13
Luke Moore,L. Moore,gb-eng,24,180,59,Delantero,180000.0,1000.0,Diestro,3,34,40,50,54,65,64,65,55,58,65,35,21,512,fifa13
Daryl Werker,D. Werker,nl,18,187,58,Defensa,230000.0,2000.0,Diestro,3,64,66,47,46,37,60,64,57,26,60,177,57,238,fifa13
Bjarte Haugsdal,B. Haugsdal,no,22,183,58,Centrocampista,240000.0,2000.0,Diestro,3,50,58,51,52,64,75,70,68,55,67,138,48,479,fifa13
Chris Konopka,C. Konopka,us,27,196,58,Portero,80000.0,2000.0,Diestro,2,10,32,19,21,10,30,33,40,10,25,36,24,348,fifa13
Josh Murphy,J. Murphy,gb-eng,17,173,58,Delantero,350000.0,1000.0,Zurdo,2,37,44,38,47,65,78,81,60,31,58,80,23,109,fifa13
Warren Creavalle,W. Creavalle,us,21,183,58,Centrocampista,170000.0,2000.0,Diestro,3,51,67,50,59,61,82,74,44,29,68,172,63,290,fifa13
Connor Jennings,C. Jennings,gb-eng,21,183,58,Delantero,230000.0,2000.0,Diestro,3,53,60,44,50,58,76,80,63,51,59,46,16,437,fifa13
Jiří Lenko,J. Lenko,cz,27,176,58,Defensa,110000.0,2000.0,Zurdo,3,46,56,43,40,38,55,65,43,34,63,194,60,462,fifa13
Danny Bakker,D. Bakker,nl,17,178,58,Centrocampista,200000.0,2000.0,Diestro,3,62,68,61,64,60,63,56,60,61,57,182,56,293,fifa13
Eroll Zejnullahu,E. Zejnullahu,de,17,180,58,Centrocampista,250000.0,2000.0,Diestro,3,44,63,51,61,63,68,72,61,50,51,77,20,339,fifa13
Gabriel Rodríguez,G. Rodríguez,ar,23,182,58,Delantero,230000.0,2000.0,Diestro,3,55,66,51,60,60,68,69,57,47,68,70,33,200,fifa13
Simone Sini,S. Sini,it,20,184,58,Defensa,240000.0,1000.0,Zurdo,2,48,69,45,53,41,55,53,61,34,58,201,65,402,fifa13
Asmir Kajevic,A. Kajevic,me,22,187,58,Centrocampista,160000.0,3000.0,Diestro,3,55,54,61,64,51,67,72,47,36,76,169,53,226,fifa13
Mynor Escoe,M. Escoe,cr,21,174,58,Delantero,250000.0,2000.0,Diestro,4,38,72,49,50,63,75,71,60,54,57,58,27,378,fifa13
Fabian Broghammer,F. Broghammer,de,22,175,58,Centrocampista,190000.0,1000.0,Zurdo,3,32,58,52,54,60,91,82,42,40,67,96,28,509,fifa13
John Russell,J. Russell,ie,27,172,58,Centrocampista,110000.0,2000.0,Diestro,3,56,49,57,62,57,53,54,58,59,64,161,54,510,fifa13
Woong Hee Lee,Lee Woong Hee,kr,23,182,58,Defensa,180000.0,2000.0,Diestro,3,55,76,45,55,56,68,64,23,51,72,173,51,468,fifa13
Rob Kiernan,R. Kiernan,ie,21,186,58,Defensa,220000.0,2000.0,Diestro,3,56,59,56,58,31,67,64,38,31,73,175,54,448,fifa13
Jon Robertson,J. Robertson,gb-sct,23,180,58,Centrocampista,200000.0,2000.0,Diestro,3,51,54,59,64,56,66,65,55,46,74,143,53,400,fifa13
Vincent Di Stefano,V. Di Stefano,fr,19,182,58,Defensa,210000.0,2000.0,Zurdo,2,48,65,59,56,32,62,52,42,30,59,179,61,78,fifa13
Soo Hyuk Jo,Jo Soo Hyuk,kr,25,188,58,Portero,120000.0,2000.0,Diestro,3,14,57,12,11,12,31,37,12,10,21,38,11,306,fifa13
Jake Taylor,J. Taylor,gb-wls,20,177,58,Centrocampista,240000.0,2000.0,Diestro,3,54,56,61,63,61,73,75,57,55,73,129,35,180,fifa13
Alexander Ruud Tveter,A. Tveter,no,21,182,58,Delantero,230000.0,2000.0,Zurdo,3,55,70,53,58,62,70,68,77,52,47,83,36,522,fifa13
Anthony O'Connor,A. O'Connor,ie,19,188,58,Defensa,190000.0,1000.0,Diestro,3,55,81,44,48,50,65,73,11,15,63,182,54,457,fifa13
Peter Triantis,P. Triantis,au,20,170,58,Centrocampista,130000.0,3000.0,Diestro,3,41,54,59,58,48,67,65,66,64,60,172,57,322,fifa13
Sam Deering,S. Deering,gb-eng,21,165,58,Centrocampista,210000.0,2000.0,Diestro,2,13,70,51,58,60,80,76,62,42,74,115,34,485,fifa13
Mark Beck,M. Beck,gb-sct,18,193,58,Delantero,240000.0,2000.0,Zurdo,3,65,66,48,50,49,70,69,64,53,64,129,44,494,fifa13
Matej Ižvolt,M. Ižvolt,sk,26,178,58,Centrocampista,100000.0,500,Diestro,3,46,63,54,61,54,61,62,56,34,62,138,48,389,fifa13
Jordan Fauque,J. Fauque,fr,20,173,58,Defensa,200000.0,2000.0,Diestro,2,46,59,51,55,39,65,62,33,27,66,180,56,406,fifa13
Dimitry Imbongo,D. Imbongo,cg,22,183,58,Delantero,170000.0,2000.0,Diestro,3,47,72,36,42,62,69,66,66,41,68,41,17,368,fifa13
Valentin Gjokaj,V. Gjokaj,ch,18,188,58,Defensa,190000.0,2000.0,Diestro,2,62,66,49,52,41,64,59,54,25,64,177,55,256,fifa13
Jonathan Franks,J. Franks,gb-eng,22,174,58,Centrocampista,240000.0,1000.0,Diestro,3,53,72,35,55,59,74,72,62,52,64,92,40,500,fifa13
Marius Helle,M. Helle,no,28,183,58,Delantero,110000.0,500,Diestro,3,59,58,42,50,60,67,73,69,53,57,101,31,498,fifa13
Enrico Schirinzi,E. Schirinzi,it,27,177,58,Defensa,150000.0,2000.0,Zurdo,3,60,65,57,61,59,72,66,83,71,80,160,44,395,fifa13
Yuriy Kirillov,Y. Kirillov,ru,22,180,58,Centrocampista,160000.0,2000.0,Diestro,3,59,30,57,64,60,67,53,56,57,52,147,55,65,fifa13
Tim Melia,T. Melia,us,26,185,58,Portero,120000.0,2000.0,Diestro,2,12,68,32,34,13,39,43,16,17,42,40,24,292,fifa13
Declan Gallagher,D. Gallagher,gb-sct,21,196,58,Defensa,220000.0,2000.0,Diestro,3,63,71,30,36,33,54,55,35,18,55,175,52,354,fifa13
Liam Walker,L. Walker,gi,24,174,58,Centrocampista,170000.0,2000.0,Zurdo,3,28,56,63,65,65,65,68,61,59,59,101,44,474,fifa13
Abdulfattah Assiri,A. Assiri,sa,18,160,58,Centrocampista,200000.0,2000.0,Zurdo,3,44,54,56,75,72,67,85,67,68,54,40,17,312,fifa13
Germán Mera,G. Mera,co,22,187,58,Defensa,180000.0,2000.0,Zurdo,2,41,73,42,55,28,68,68,36,18,71,169,63,185,fifa13
Shane Robinson,S. Robinson,ie,31,175,58,Centrocampista,80000.0,2000.0,Diestro,3,54,47,53,64,56,73,72,51,57,61,134,47,514,fifa13
Jorge Merino Mazón,Merino,es,21,179,58,Centrocampista,190000.0,2000.0,Zurdo,4,43,53,71,62,53,62,61,60,43,62,151,53,277,fifa13
Lucas Dawson,L. Dawson,gb-eng,18,186,58,Centrocampista,275000.0,1000.0,Diestro,2,35,52,52,56,60,74,75,59,55,66,103,22,67,fifa13
Süleyman Sleyman,S. Sleyman,se,32,178,58,Defensa,40000.0,2000.0,Diestro,2,54,83,54,51,46,56,59,34,33,70,163,64,460,fifa13
Erik Midtgarden,E. Midtgarden,no,24,186,58,Centrocampista,210000.0,1000.0,Diestro,3,41,39,50,54,66,74,52,67,53,61,143,21,408,fifa13
Rafael Sousa Albuquerque,Rafa,pt,20,183,58,Portero,190000.0,2000.0,Diestro,2,10,50,17,24,17,40,45,22,18,32,50,25,198,fifa13
Raúl García Fernández,Raúl García,es,36,178,58,Defensa,0,0,Diestro,3,68,74,61,55,43,51,54,58,40,32,159,51,451,fifa13
Stephen O'Donnell,S. O'Donnell,ie,26,170,58,Centrocampista,110000.0,2000.0,Zurdo,3,55,51,58,61,46,62,63,57,58,66,168,58,521,fifa13
Joel Byrom,J. Byrom,gb-eng,25,183,58,Centrocampista,130000.0,2000.0,Zurdo,4,45,72,62,60,48,55,58,62,61,73,143,45,481,fifa13
Emil Hedvall,E. Hedvall,se,29,191,58,Portero,50000.0,2000.0,Diestro,3,17,30,24,26,10,23,34,14,13,31,39,11,464,fifa13
Nicolaj Ritter,N. Ritter,dk,20,181,58,Centrocampista,190000.0,2000.0,Diestro,3,34,52,54,59,57,67,68,55,39,62,94,18,465,fifa13
Marco Hämmerli,M. Hämmerli,ch,27,173,58,Defensa,110000.0,2000.0,Zurdo,3,42,74,61,63,54,70,67,64,59,68,175,56,416,fifa13
Andy Marshall,A. Marshall,gb-eng,37,188,58,Portero,0,1000.0,Diestro,2,13,29,28,35,14,33,30,24,17,32,34,16,57,fifa13
Alvaro Clausí Marín,Clausí,es,19,177,58,Centrocampista,250000.0,2000.0,Diestro,3,42,61,62,65,52,66,62,71,54,67,143,53,363,fifa13
Henrik L. Furebotn,H. Furebotn,no,26,170,58,Centrocampista,110000.0,1000.0,Diestro,3,37,76,44,55,59,69,70,68,50,75,108,61,498,fifa13
Emilson Sánchez Cribari,Cribari,br,32,185,58,Defensa,40000.0,2000.0,Zurdo,3,62,54,44,52,46,53,57,57,12,62,178,55,342,fifa13
Ronald Ducky,R. Ducky,gb-wls,26,173,58,Defensa,0,0,Diestro,3,65,58,47,59,55,76,76,35,37,73,196,1,,fifa13
Edafe Egbedi,E. Egbedi,ng,18,166,58,Delantero,220000.0,2000.0,Diestro,3,28,39,43,57,63,82,83,53,37,62,54,22,401,fifa13
Jason Byrne,J. Byrne,ie,34,183,58,Delantero,50000.0,2000.0,Diestro,4,61,72,36,56,50,52,51,56,53,58,57,18,524,fifa13
Franco Signorelli,F. Signorelli,ve,21,180,58,Centrocampista,250000.0,2000.0,Diestro,2,51,64,57,62,60,70,61,63,53,67,122,54,316,fifa13
Luuk Hultermans,L. Hultermans,nl,19,180,58,Defensa,190000.0,2000.0,Diestro,3,53,66,43,51,34,57,51,43,31,58,181,53,149,fifa13
Jaime Frías,J. Frías,us,19,181,58,Defensa,170000.0,2000.0,Diestro,2,58,71,35,41,31,55,62,44,25,54,190,58,292,fifa13
Robbie Simpson,R. Simpson,gb-eng,27,185,58,Centrocampista,130000.0,2000.0,Diestro,3,54,66,51,63,57,65,65,61,54,71,134,49,435,fifa13
Tom Barkhuizen,T. Barkhuizen,gb-eng,19,175,58,Delantero,240000.0,2000.0,Diestro,3,51,83,31,45,53,78,77,62,50,59,62,22,177,fifa13
Taiwo Hassan,T. Hassan,ng,23,170,58,Centrocampista,220000.0,2000.0,Diestro,2,60,64,64,69,56,62,59,63,43,58,151,55,137,fifa13
Tony Capaldi,T. Capaldi,gb-nir,30,183,58,Defensa,60000.0,500,Zurdo,3,64,75,35,49,45,58,59,33,13,64,171,59,502,fifa13
George Bowerman,G. Bowerman,gb-eng,20,178,58,Delantero,230000.0,2000.0,Diestro,3,50,59,39,46,48,67,63,60,55,61,64,21,430,fifa13
Brian Woodall,B. Woodall,gb-eng,24,178,58,Delantero,180000.0,1000.0,Diestro,3,52,42,40,44,58,66,64,64,56,60,37,21,518,fifa13
Fábio de Jesus Carmo Santos,Fábio,pt,18,184,58,Defensa,230000.0,1000.0,Diestro,3,53,67,41,50,36,62,65,49,39,60,174,59,259,fifa13
Matteo Legittimo,M. Legittimo,it,23,182,58,Centrocampista,200000.0,2000.0,Zurdo,3,52,62,56,58,50,68,67,45,24,72,178,62,268,fifa13
William Frantzen,W. Frantzen,no,19,180,58,Defensa,210000.0,2000.0,Diestro,3,41,58,51,63,59,83,69,66,56,81,153,55,156,fifa13
Alvas Powell,A. Powell,jm,17,182,58,Defensa,210000.0,500,Diestro,3,55,80,47,56,45,82,89,35,22,76,169,53,139,fifa13
Trent McClenahan,T. McClenahan,au,27,175,58,Defensa,90000.0,2000.0,Diestro,3,57,64,57,59,54,52,66,42,26,71,165,56,322,fifa13
Alfredo Ortuño Martínez,Alfredo Ortuño,es,21,184,58,Delantero,210000.0,2000.0,Diestro,4,54,62,39,48,57,66,69,64,48,55,47,27,119,fifa13
Julio Morales,J. Morales,us,18,180,58,Delantero,220000.0,2000.0,Diestro,2,52,62,37,41,58,76,73,60,51,66,51,24,292,fifa13
Thomas Holm,T. Holm,no,31,181,58,Centrocampista,70000.0,2000.0,Diestro,3,61,71,57,60,32,55,63,71,53,71,161,65,522,fifa13
Rani Khedira,R. Khedira,de,18,188,58,Centrocampista,325000.0,1000.0,Diestro,3,61,66,60,66,54,58,65,52,29,67,167,54,63,fifa13
Michał Mak,M. Mak,pl,20,172,58,Delantero,210000.0,2000.0,Diestro,3,52,70,51,56,64,63,63,63,58,50,43,24,428,fifa13
Maxime Crépeau,M. Crépeau,ca,18,183,58,Portero,170000.0,500,Diestro,2,13,63,21,24,14,51,50,22,13,27,50,21,95,fifa13
Jamie Young,J. Young,gb-eng,26,180,58,Portero,80000.0,500,Zurdo,3,14,75,33,29,13,65,60,35,14,52,46,27,513,fifa13
